,Driver_ID,Distance_Feature,Speeding_Feature
2680,3423312275,48.14,2.0
2681,3423312694,44.89,1.0
2682,3423313536,65.76,9.0
2683,3423312372,41.39,8.0
2684,3423311480,66.81,5.0
2685,3423313234,58.92,3.0
2686,3423313789,46.72,7.0
2687,3423312256,44.12,2.0
2688,3423312650,53.59,2.0
2689,3423311170,60.9,5.0
2690,3423312063,38.06,7.0
2691,3423311251,64.21,7.0
2692,3423312194,56.61,8.0
2693,3423310522,48.03,5.0
2694,3423312989,48.63,4.0
2695,3423312280,46.73,5.0
2696,3423312562,51.97,5.0
2697,3423312775,60.65,5.0
2698,3423313125,54.41,6.0
2699,3423311078,65.88,5.0
2700,3423313324,38.04,4.0
2701,3423311932,26.27,4.0
2702,3423313665,60.05,6.0
2703,3423313858,50.65,4.0
2704,3423312329,50.07,4.0
2705,3423311572,44.68,1.0
2706,3423310841,69.88,7.0
2707,3423313411,48.53,6.0
2708,3423312731,61.06,8.0
2709,3423313069,54.4,4.0
2710,3423312252,65.32,3.0
2711,3423313892,48.91,2.0
2712,3423311141,47.33,3.0
2713,3423313636,49.7,3.0
2714,3423312436,35.97,7.0
2715,3423314216,55.46,5.0
2716,3423312411,49.48,4.0
2717,3423310858,45.89,8.0
2718,3423311387,45.69,3.0
2719,3423312923,70.45,6.0
2720,3423312868,58.45,6.0
2721,3423311514,65.42,6.0
2722,3423311391,38.21,5.0
2723,3423314130,42.86,4.0
2724,3423312116,44.62,2.0
2725,3423311925,58.27,6.0
2726,3423312169,34.84,8.0
2727,3423314009,56.96,7.0
2728,3423312134,58.07,11.0
2729,3423311715,51.52,8.0
2730,3423313283,36.76,7.0
2731,3423310449,51.86,4.0
2732,3423313955,57.16,4.0
2733,3423313602,48.67,3.0
2734,3423310925,59.0,4.0
2735,3423311068,54.36,2.0
2736,3423313609,41.52,4.0
2737,3423311370,46.37,5.0
2738,3423310457,51.91,6.0
2739,3423310579,65.6,6.0
2740,3423310762,61.92,4.0
2741,3423313963,40.24,5.0
2742,3423311063,65.11,5.0
2743,3423311367,26.3,7.0
2744,3423310884,41.87,6.0
2745,3423311491,51.6,6.0
2746,3423310540,43.69,4.0
2747,3423311528,63.9,7.0
2748,3423314251,72.04,3.0
2749,3423313742,50.67,4.0
2750,3423312377,57.78,1.0
2751,3423313572,69.93,3.0
2752,3423312948,56.26,6.0
2753,3423311175,44.91,7.0
2754,3423313136,52.01,7.0
2755,3423311549,41.83,5.0
2756,3423310882,49.27,5.0
2757,3423312478,40.09,5.0
2758,3423314433,75.09,5.0
2759,3423310775,44.64,4.0
2760,3423313522,41.63,6.0
2761,3423314368,54.41,5.0
2762,3423311794,27.46,5.0
2763,3423312936,52.21,5.0
2764,3423311873,74.91,4.0
2765,3423314044,25.48,5.0
2766,3423314341,52.75,4.0
2767,3423312000,45.21,7.0
2768,3423310904,49.97,6.0
2769,3423311756,55.33,5.0
2770,3423314137,30.34,6.0
2771,3423314196,53.01,4.0
2772,3423314309,58.27,6.0
2773,3423311954,41.23,6.0
2774,3423311196,46.1,4.0
2775,3423313070,60.1,5.0
2776,3423311037,51.02,7.0
2777,3423313517,52.59,4.0
2778,3423312038,43.26,2.0
2779,3423310940,50.62,8.0
2780,3423312137,46.51,8.0
2781,3423310462,49.64,5.0
2782,3423313393,50.67,4.0
2783,3423312664,65.59,9.0
2784,3423311813,45.58,7.0
2785,3423313825,55.72,5.0
2786,3423311487,44.47,4.0
2787,3423314267,55.88,5.0
2788,3423311658,47.4,6.0
2789,3423313904,64.15,8.0
2790,3423312881,61.37,1.0
2791,3423311315,35.09,4.0
2792,3423314332,47.59,5.0
2793,3423310957,53.96,4.0
2794,3423311176,63.61,5.0
2795,3423312004,45.05,4.0
2796,3423313980,43.89,5.0
2797,3423313080,57.82,7.0
2798,3423311518,50.96,3.0
2799,3423311870,42.94,5.0
2800,3423312955,67.08,1.0
2801,3423313728,49.88,6.0
2802,3423314087,37.35,5.0
2803,3423313845,53.29,6.0
2804,3423314292,37.04,5.0
2805,3423311515,50.28,4.0
2806,3423312613,50.96,6.0
2807,3423311229,46.38,6.0
2808,3423311990,34.79,4.0
2809,3423312925,38.92,7.0
2810,3423311579,46.54,4.0
2811,3423314141,62.24,10.0
2812,3423313295,50.96,1.0
2813,3423313846,53.23,6.0
2814,3423313429,53.89,2.0
2815,3423314277,74.41,5.0
2816,3423311280,50.85,5.0
2817,3423312361,62.67,1.0
2818,3423311092,36.33,8.0
2819,3423314246,50.48,8.0
2820,3423312053,43.32,4.0
2821,3423314266,50.78,2.0
2822,3423312440,49.62,4.0
2823,3423310993,52.6,4.0
2824,3423314132,45.29,9.0
2825,3423314415,64.98,3.0
2826,3423314311,41.82,4.0
2827,3423310924,55.3,4.0
2828,3423311088,52.57,7.0
2829,3423313068,51.53,2.0
2830,3423311169,46.71,4.0
2831,3423313885,52.3,3.0
2832,3423314374,43.69,6.0
2833,3423311297,29.7,6.0
2834,3423313705,53.59,5.0
2835,3423313809,48.51,8.0
2836,3423314136,29.01,3.0
2837,3423314417,56.14,9.0
2838,3423312179,56.83,5.0
2839,3423314188,59.93,7.0
2840,3423314178,52.72,4.0
2841,3423311307,59.63,3.0
2842,3423314261,32.63,4.0
2843,3423313483,26.62,5.0
2844,3423312430,66.95,5.0
2845,3423312782,35.24,2.0
2846,3423313218,66.96,4.0
2847,3423312702,54.87,6.0
2848,3423310956,70.04,1.0
2849,3423311083,45.11,6.0
2850,3423310518,44.77,2.0
2851,3423310905,75.68,7.0
2852,3423312261,53.45,5.0
2853,3423313171,55.01,6.0
2854,3423311632,34.24,4.0
2855,3423310873,52.42,5.0
2856,3423314048,37.0,5.0
2857,3423311100,49.14,6.0
2858,3423311025,49.35,6.0
2859,3423312389,32.54,8.0
2860,3423313964,52.15,4.0
2861,3423310640,47.49,5.0
2862,3423310761,54.5,5.0
2863,3423312548,31.58,6.0
2864,3423314180,59.91,7.0
2865,3423313595,34.02,6.0
2866,3423311119,57.14,2.0
2867,3423312513,38.27,8.0
2868,3423314226,33.56,7.0
2869,3423311012,57.74,4.0
2870,3423310563,51.29,5.0
2871,3423311329,51.87,4.0
2872,3423312580,41.31,5.0
2873,3423313650,16.39,8.0
2874,3423314007,56.55,5.0
2875,3423310953,41.0,6.0
2876,3423312901,31.72,2.0
2877,3423313977,63.75,4.0
2878,3423311392,67.15,7.0
2879,3423313881,33.66,8.0
2880,3423313248,40.32,6.0
2881,3423312295,52.41,3.0
2882,3423310792,56.56,4.0
2883,3423313040,50.32,5.0
2884,3423312464,50.72,5.0
2885,3423311097,25.17,6.0
2886,3423313550,45.32,6.0
2887,3423312581,45.15,7.0
2888,3423312006,38.63,4.0
2889,3423313078,63.43,4.0
2890,3423311049,32.45,6.0
2891,3423312141,34.68,7.0
2892,3423314077,49.89,2.0
2893,3423312204,66.63,9.0
2894,3423313333,34.11,5.0
2895,3423312425,56.86,4.0
2896,3423310862,46.14,5.0
2897,3423312326,69.49,1.0
2898,3423311101,67.46,4.0
2899,3423313455,37.83,7.0
2900,3423310822,52.81,5.0
2901,3423311639,35.42,3.0
2902,3423313073,48.84,4.0
2903,3423313491,58.43,2.0
2904,3423314363,37.76,5.0
2905,3423313969,29.88,4.0
2906,3423313377,49.48,2.0
2907,3423312551,36.84,5.0
2908,3423310452,53.5,5.0
2909,3423312876,48.95,2.0
2910,3423311926,51.91,6.0
2911,3423311804,72.14,6.0
2912,3423311436,51.91,6.0
2913,3423312585,32.58,6.0
2914,3423310499,52.68,3.0
2915,3423310654,58.94,5.0
2916,3423313695,63.95,3.0
2917,3423313863,36.88,5.0
2918,3423310840,57.25,3.0
2919,3423313993,44.51,6.0
2920,3423312512,58.4,7.0
2921,3423314411,38.4,4.0
2922,3423311477,44.95,5.0
2923,3423312121,47.87,4.0
2924,3423314013,35.83,6.0
2925,3423310842,24.58,4.0
2926,3423312202,48.71,5.0
2927,3423310922,56.67,3.0
2928,3423312570,48.72,6.0
2929,3423311864,47.6,1.0
2930,3423313191,55.05,6.0
2931,3423311347,62.81,6.0
2932,3423314139,50.86,4.0
2933,3423311111,51.63,4.0
2934,3423313656,27.83,5.0
2935,3423314394,50.4,7.0
2936,3423310708,53.69,5.0
2937,3423313684,48.17,4.0
2938,3423314441,38.25,6.0
2939,3423313660,54.66,3.0
2940,3423314079,42.41,7.0
2941,3423314428,52.04,1.0
2942,3423313659,67.41,4.0
2943,3423313280,50.71,7.0
2944,3423310642,48.45,6.0
2945,3423311811,58.03,4.0
2946,3423311758,64.12,4.0
2947,3423312369,41.6,7.0
2948,3423310815,42.32,6.0
2949,3423313811,69.72,4.0
2950,3423310835,60.39,7.0
2951,3423311937,57.86,6.0
2952,3423311908,58.88,6.0
2953,3423312225,54.94,7.0
2954,3423312019,48.64,4.0
2955,3423310948,69.66,4.0
2956,3423311745,55.4,9.0
2957,3423313192,42.27,4.0
2958,3423313093,58.67,1.0
2959,3423310564,58.64,1.0
2960,3423310469,49.85,8.0
2961,3423312930,37.14,2.0
2962,3423314313,33.95,5.0
2963,3423312153,40.72,6.0
2964,3423311890,56.34,6.0
2965,3423313118,72.41,7.0
2966,3423310577,48.52,7.0
2967,3423312288,68.6,4.0
2968,3423313065,61.86,7.0
2969,3423312040,52.59,5.0
2970,3423313257,50.94,6.0
2971,3423313982,58.56,7.0
2972,3423311266,62.48,7.0
2973,3423311945,27.48,5.0
2974,3423312627,37.26,1.0
2975,3423313292,70.3,3.0
2976,3423312476,42.54,5.0
2977,3423312752,54.23,5.0
2978,3423313309,52.43,11.0
2979,3423312973,54.87,4.0
2980,3423313913,33.42,4.0
2981,3423314098,67.51,7.0
2982,3423312506,52.69,1.0
2983,3423311024,55.16,7.0
2984,3423313055,52.11,4.0
2985,3423312552,54.27,6.0
2986,3423310972,56.07,5.0
2987,3423312403,46.64,5.0
2988,3423310984,39.64,4.0
2989,3423314113,43.58,7.0
2990,3423311407,54.64,5.0
2991,3423311363,39.87,4.0
2992,3423310679,52.7,7.0
2993,3423312609,45.53,4.0
2994,3423311933,50.34,6.0
2995,3423310619,53.39,4.0
2996,3423310741,44.5,8.0
2997,3423312588,62.6,6.0
2998,3423312347,53.76,4.0
2999,3423311279,54.1,7.0
3000,3423312993,56.2,6.0
3001,3423312809,49.33,7.0
3002,3423312447,72.9,7.0
3003,3423313414,45.83,2.0
3004,3423313351,57.25,0.0
3005,3423312667,66.67,5.0
3006,3423312781,34.86,3.0
3007,3423310724,51.34,6.0
3008,3423312344,49.93,5.0
3009,3423314059,49.43,7.0
3010,3423313678,49.56,4.0
3011,3423313585,64.63,8.0
3012,3423313820,68.18,5.0
3013,3423312875,56.45,6.0
3014,3423310733,35.82,5.0
3015,3423311979,51.35,6.0
3016,3423310861,48.34,5.0
3017,3423313382,45.94,6.0
3018,3423314116,42.37,5.0
3019,3423310669,60.81,6.0
3020,3423311288,36.82,5.0
3021,3423310558,47.77,6.0
3022,3423313766,59.02,3.0
3023,3423314090,60.99,4.0
3024,3423312521,63.68,4.0
3025,3423312768,40.54,5.0
3026,3423311065,47.81,6.0
3027,3423310872,49.72,4.0
3028,3423310559,58.11,7.0
3029,3423310895,60.73,5.0
3030,3423312108,47.39,7.0
3031,3423311321,63.15,0.0
3032,3423312101,71.55,4.0
3033,3423314264,55.78,7.0
3034,3423313680,44.77,3.0
3035,3423313368,36.18,5.0
3036,3423314012,55.18,5.0
3037,3423312646,67.74,1.0
3038,3423312434,59.16,8.0
3039,3423312308,55.51,8.0
3040,3423312343,40.01,1.0
3041,3423310574,49.71,6.0
3042,3423313410,56.49,4.0
3043,3423313697,55.05,7.0
3044,3423311366,57.91,7.0
3045,3423312181,50.49,3.0
3046,3423313561,56.18,6.0
3047,3423312935,51.35,2.0
3048,3423311117,48.29,5.0
3049,3423311519,30.16,5.0
3050,3423312906,57.01,7.0
3051,3423313869,42.9,6.0
3052,3423310580,64.85,6.0
3053,3423314347,61.21,7.0
3054,3423310463,31.6,5.0
3055,3423313348,43.61,3.0
3056,3423312586,35.6,1.0
3057,3423312109,55.47,9.0
3058,3423313470,37.15,7.0
3059,3423313579,48.09,5.0
3060,3423310544,49.65,11.0
3061,3423311672,31.25,4.0
3062,3423313717,54.0,6.0
3063,3423313905,47.68,4.0
3064,3423310712,48.19,6.0
3065,3423314200,37.64,7.0
3066,3423311614,63.66,1.0
3067,3423311948,34.94,5.0
3068,3423313468,34.41,4.0
3069,3423314258,47.46,2.0
3070,3423312016,60.78,6.0
3071,3423314152,55.58,4.0
3072,3423311376,44.49,4.0
3073,3423313879,36.07,5.0
3074,3423312873,49.26,7.0
3075,3423313591,64.9,6.0
3076,3423313925,53.25,3.0
3077,3423311358,54.25,7.0
3078,3423313279,48.47,3.0
3079,3423313539,50.56,5.0
3080,3423311439,45.67,7.0
3081,3423313251,59.67,3.0
3082,3423311629,47.77,5.0
3083,3423311319,51.2,9.0
3084,3423311648,52.57,5.0
3085,3423313967,56.52,7.0
3086,3423313747,63.71,6.0
3087,3423312837,63.72,8.0
3088,3423313422,65.08,3.0
3089,3423312668,48.42,5.0
3090,3423313027,41.08,2.0
3091,3423312933,46.2,5.0
3092,3423312686,47.74,7.0
3093,3423312177,50.78,5.0
3094,3423313945,62.3,5.0
3095,3423310497,38.42,2.0
3096,3423310900,51.55,6.0
3097,3423312008,41.31,6.0
3098,3423311695,57.2,5.0
3099,3423311676,51.97,7.0
3100,3423314220,34.74,4.0
3101,3423310969,62.81,4.0
3102,3423311924,55.97,4.0
3103,3423311819,54.99,6.0
3104,3423312495,58.13,4.0
3105,3423312947,66.86,6.0
3106,3423310832,45.03,11.0
3107,3423310681,53.54,7.0
3108,3423311287,23.2,8.0
3109,3423313765,64.13,6.0
3110,3423313082,53.11,3.0
3111,3423311284,62.58,8.0
3112,3423311944,57.68,2.0
3113,3423314317,29.13,5.0
3114,3423311232,58.83,5.0
3115,3423313150,44.83,7.0
3116,3423313804,40.46,7.0
3117,3423310941,58.92,4.0
3118,3423311559,56.04,6.0
3119,3423312459,41.14,6.0
3120,3423312152,48.35,7.0
3121,3423313341,56.17,1.0
3122,3423313261,47.57,5.0
3123,3423312035,44.22,5.0
3124,3423311649,52.85,4.0
3125,3423313453,41.15,7.0
3126,3423311404,47.82,4.0
3127,3423310496,66.89,3.0
3128,3423311440,43.25,7.0
3129,3423313216,74.47,5.0
3130,3423312409,47.43,2.0
3131,3423313017,49.34,3.0
3132,3423311262,56.37,3.0
3133,3423313357,50.64,4.0
3134,3423314380,60.36,5.0
3135,3423313580,45.74,5.0
3136,3423313823,60.32,5.0
3137,3423313026,59.08,5.0
3138,3423312754,40.87,5.0
3139,3423311269,63.55,1.0
3140,3423312622,54.65,4.0
3141,3423311824,53.47,4.0
3142,3423314031,41.7,5.0
3143,3423312334,55.76,7.0
3144,3423311722,53.33,5.0
3145,3423313798,49.58,4.0
3146,3423312524,40.9,5.0
3147,3423311289,54.32,5.0
3148,3423311883,52.11,11.0
3149,3423312961,54.34,3.0
3150,3423312950,41.75,5.0
3151,3423310989,49.19,5.0
3152,3423313442,46.8,6.0
3153,3423313958,30.97,8.0
3154,3423310903,42.42,4.0
3155,3423313204,30.31,6.0
3156,3423313736,32.95,10.0
3157,3423313987,58.13,6.0
3158,3423312043,64.32,3.0
3159,3423310608,39.93,4.0
3160,3423311018,40.63,3.0
3161,3423313240,48.81,6.0
3162,3423311952,40.34,2.0
3163,3423314340,54.29,9.0
3164,3423311684,47.92,7.0
3165,3423311762,55.11,6.0
3166,3423312277,58.93,6.0
3167,3423311588,34.04,6.0
3168,3423311295,50.3,8.0
3169,3423312892,51.38,4.0
3170,3423311424,42.02,1.0
3171,3423311919,39.33,6.0
3172,3423310879,49.76,7.0
3173,3423311679,46.96,1.0
3174,3423313557,58.61,5.0
3175,3423310998,32.53,4.0
3176,3423313176,38.94,8.0
3177,3423312888,46.81,9.0
3178,3423310701,50.56,5.0
3179,3423313016,37.57,6.0
3180,3423312117,49.86,5.0
3181,3423312293,53.57,4.0
3182,3423313861,35.15,5.0
3183,3423314035,36.91,6.0
3184,3423310954,60.04,5.0
3185,3423311733,41.25,3.0
3186,3423310584,49.53,7.0
3187,3423310511,44.54,7.0
3188,3423310876,53.61,3.0
3189,3423312771,62.81,7.0
3190,3423313743,49.22,8.0
3191,3423311130,52.34,7.0
3192,3423313183,55.11,3.0
3193,3423310571,50.03,9.0
3194,3423312518,54.39,3.0
3195,3423312761,47.56,5.0
3196,3423314346,39.39,8.0
3197,3423313451,46.85,7.0
3198,3423313552,37.68,7.0
3199,3423312998,50.56,5.0
3200,3423314190,179.22,95.0
3201,3423314144,192.34,69.0
3202,3423314442,140.25,92.0
3203,3423313001,184.28,70.0
3204,3423311047,200.58,50.0
3205,3423312780,197.99,95.0
3206,3423313932,199.81,32.0
3207,3423310689,168.45,70.0
3208,3423312919,197.87,74.0
3209,3423314356,172.08,87.0
3210,3423310586,164.31,45.0
3211,3423313042,162.56,56.0
3212,3423312098,165.2,74.0
3213,3423313466,211.36,5.0
3214,3423310545,157.51,59.0
3215,3423311847,208.47,26.0
3216,3423311620,180.95,85.0
3217,3423312577,167.83,70.0
3218,3423313198,144.23,49.0
3219,3423312363,163.82,79.0
3220,3423311045,186.28,4.0
3221,3423310933,182.21,72.0
3222,3423313498,149.08,78.0
3223,3423312553,171.83,50.0
3224,3423313412,212.8,51.0
3225,3423311630,185.3,49.0
3226,3423313019,170.11,49.0
3227,3423312418,175.82,80.0
3228,3423311974,234.52,88.0
3229,3423312470,164.03,86.0
3230,3423312832,200.77,79.0
3231,3423313399,168.47,56.0
3232,3423314334,184.79,89.0
3233,3423311956,158.61,71.0
3234,3423314293,192.11,68.0
3235,3423313331,176.49,82.0
3236,3423312723,190.97,76.0
3237,3423314086,175.93,53.0
3238,3423311402,157.99,44.0
3239,3423313142,197.56,57.0
3240,3423313018,140.32,56.0
3241,3423313048,162.56,23.0
3242,3423313646,181.12,58.0
3243,3423312691,197.26,76.0
3244,3423314248,156.85,58.0
3245,3423311901,164.13,99.0
3246,3423311468,187.37,86.0
3247,3423314100,174.32,28.0
3248,3423311601,145.21,96.0
3249,3423313433,178.05,29.0
3250,3423313784,183.7,74.0
3251,3423312054,121.07,57.0
3252,3423313479,171.16,51.0
3253,3423313821,148.0,66.0
3254,3423314285,162.93,75.0
3255,3423313505,163.17,91.0
3256,3423310597,184.96,65.0
3257,3423313168,178.28,71.0
3258,3423312770,190.13,52.0
3259,3423310962,167.55,70.0
3260,3423313779,176.01,70.0
3261,3423312312,157.02,21.0
3262,3423313902,173.72,84.0
3263,3423311160,224.47,52.0
3264,3423310942,219.46,75.0
3265,3423310464,156.79,46.0
3266,3423312665,193.01,43.0
3267,3423311784,191.2,70.0
3268,3423311425,183.98,61.0
3269,3423312435,181.04,58.0
3270,3423314343,192.37,99.0
3271,3423311627,185.03,41.0
3272,3423310923,202.94,80.0
3273,3423313428,178.47,99.0
3274,3423312913,213.93,47.0
3275,3423311790,188.36,63.0
3276,3423310671,164.08,71.0
3277,3423311382,173.91,75.0
3278,3423310860,175.29,34.0
3279,3423313827,208.65,45.0
3280,3423310643,212.49,25.0
3281,3423310938,183.78,56.0
3282,3423312233,162.3,74.0
3283,3423312899,164.83,53.0
3284,3423311897,172.53,76.0
3285,3423314328,179.26,79.0
3286,3423312184,187.12,99.0
3287,3423314358,191.47,93.0
3288,3423312173,202.02,38.0
3289,3423314384,188.06,75.0
3290,3423312303,201.54,90.0
3291,3423314396,165.23,57.0
3292,3423311005,183.92,29.0
3293,3423313215,166.22,77.0
3294,3423313020,167.75,41.0
3295,3423311010,219.54,39.0
3296,3423312601,209.43,64.0
3297,3423313496,145.28,91.0
3298,3423312088,185.5,67.0
3299,3423311039,168.77,55.0
3300,3423312649,174.41,36.0
3301,3423313853,169.45,67.0
3302,3423311723,159.2,46.0
3303,3423314000,184.76,56.0
3304,3423311845,228.21,61.0
3305,3423314017,151.81,67.0
3306,3423311612,158.47,100.0
3307,3423312623,186.03,65.0
3308,3423312230,169.85,99.0
3309,3423313271,154.52,51.0
3310,3423310898,198.3,99.0
3311,3423311917,149.71,78.0
3312,3423313436,182.53,99.0
3313,3423313456,204.62,38.0
3314,3423313513,224.94,27.0
3315,3423313871,177.2,87.0
3316,3423310955,182.4,83.0
3317,3423314016,189.88,97.0
3318,3423310913,214.17,73.0
3319,3423311064,159.8,58.0
3320,3423313485,150.8,8.0
3321,3423312898,149.55,7.0
3322,3423314299,154.72,19.0
3323,3423311602,188.1,15.0
3324,3423313449,151.59,4.0
3325,3423312138,209.27,11.0
3326,3423311828,184.26,7.0
3327,3423314409,184.77,15.0
3328,3423311384,168.27,14.0
3329,3423311995,178.52,17.0
3330,3423312445,190.16,12.0
3331,3423312991,176.3,18.0
3332,3423312690,195.01,10.0
3333,3423310934,176.1,5.0
3334,3423313224,186.4,19.0
3335,3423310543,158.63,13.0
3336,3423312986,190.1,6.0
3337,3423312380,198.1,3.0
3338,3423311316,165.93,1.0
3339,3423311580,162.35,13.0
3340,3423311849,203.98,11.0
3341,3423313137,177.21,16.0
3342,3423310850,192.25,12.0
3343,3423312975,164.47,7.0
3344,3423312375,210.88,12.0
3345,3423311623,171.76,12.0
3346,3423312075,180.06,8.0
3347,3423311965,166.36,1.0
3348,3423312879,203.85,12.0
3349,3423311357,200.37,1.0
3350,3423311663,149.51,10.0
3351,3423313194,180.26,15.0
3352,3423312653,203.91,12.0
3353,3423313245,203.13,11.0
3354,3423310515,139.35,6.0
3355,3423311545,158.88,20.0
3356,3423312131,194.37,15.0
3357,3423312855,170.38,16.0
3358,3423310635,179.61,15.0
3359,3423311783,221.45,3.0
3360,3423313813,181.05,4.0
3361,3423311486,179.97,0.0
3362,3423311200,192.78,7.0
3363,3423310988,174.71,9.0
3364,3423314148,168.64,5.0
3365,3423311888,156.17,17.0
3366,3423312645,186.51,15.0
3367,3423314091,173.21,14.0
3368,3423313153,166.02,12.0
3369,3423312021,159.14,8.0
3370,3423312378,207.13,13.0
3371,3423310621,183.67,14.0
3372,3423310705,171.29,14.0
3373,3423312030,200.64,10.0
3374,3423311252,179.25,12.0
3375,3423313583,177.43,10.0
3376,3423311314,180.8,9.0
3377,3423312909,166.45,17.0
3378,3423311094,156.41,10.0
3379,3423310951,172.5,5.0
3380,3423311093,158.02,8.0
3381,3423312298,179.76,8.0
3382,3423310982,163.26,13.0
3383,3423313461,177.75,12.0
3384,3423313500,184.44,5.0
3385,3423313141,187.98,15.0
3386,3423311960,146.8,18.0
3387,3423311582,196.9,1.0
3388,3423310774,171.24,1.0
3389,3423314424,220.23,2.0
3390,3423311718,200.41,7.0
3391,3423311882,207.52,10.0
3392,3423311826,183.1,14.0
3393,3423311708,175.04,10.0
3394,3423313928,173.26,19.0
3395,3423313714,159.7,11.0
3396,3423311235,175.37,18.0
3397,3423312857,198.44,3.0
3398,3423313231,168.76,5.0
3399,3423311179,165.87,3.0
3400,3423313268,145.73,9.0
3401,3423312291,179.68,0.0
3402,3423313761,184.94,11.0
3403,3423311325,227.52,7.0
3404,3423311144,149.36,9.0
3405,3423313981,182.32,15.0
3406,3423312338,200.6,18.0
3407,3423314124,183.21,13.0
3408,3423313613,195.43,9.0
3409,3423311223,185.17,4.0
3410,3423312352,179.33,5.0
3411,3423311861,196.17,12.0
3412,3423312333,183.14,9.0
3413,3423311557,156.71,17.0
3414,3423312682,174.79,10.0
3415,3423313256,174.48,4.0
3416,3423312469,220.39,7.0
3417,3423310987,189.07,4.0
3418,3423313628,152.64,16.0
3419,3423313622,185.33,8.0
3420,3423313421,176.88,7.0
3421,3423312307,171.65,15.0
3422,3423310727,166.33,8.0
3423,3423313664,163.94,0.0
3424,3423313221,192.77,14.0
3425,3423311531,206.13,9.0
3426,3423312066,173.2,16.0
3427,3423311751,171.41,12.0
3428,3423312900,202.04,7.0
3429,3423310839,168.84,7.0
3430,3423312453,178.48,7.0
3431,3423312420,188.51,13.0
3432,3423312647,187.13,19.0
3433,3423311044,192.89,15.0
3434,3423314307,163.5,9.0
3435,3423313669,174.78,14.0
3436,3423311854,182.67,9.0
3437,3423314163,193.88,9.0
3438,3423313507,147.55,12.0
3439,3423310917,182.63,12.0
3440,3423313276,169.78,15.0
3441,3423310809,225.68,2.0
3442,3423310901,206.08,15.0
3443,3423312410,154.75,13.0
3444,3423311385,165.07,8.0
3445,3423312530,197.07,14.0
3446,3423312964,183.97,11.0
3447,3423314114,165.07,4.0
3448,3423310995,213.82,7.0
3449,3423313754,155.84,13.0
3450,3423312084,188.57,9.0
3451,3423314119,199.02,9.0
3452,3423312984,189.61,16.0
3453,3423311962,178.34,9.0
3454,3423313988,187.46,7.0
3455,3423313877,193.3,7.0
3456,3423310707,169.02,4.0
3457,3423311963,165.71,6.0
3458,3423312960,169.48,1.0
3459,3423310864,174.91,12.0
3460,3423313008,171.99,13.0
3461,3423312135,179.52,8.0
3462,3423312482,172.02,14.0
3463,3423313471,161.32,9.0
3464,3423312139,164.26,11.0
3465,3423310683,206.47,21.0
3466,3423313504,158.71,9.0
3467,3423311936,207.08,4.0
3468,3423310748,177.63,7.0
3469,3423313439,193.4,12.0
3470,3423312336,190.06,19.0
3471,3423311603,171.15,5.0
3472,3423314074,198.13,16.0
3473,3423311209,160.23,4.0
3474,3423313151,167.46,14.0
3475,3423310479,195.66,4.0
3476,3423312676,175.16,13.0
3477,3423312405,194.29,10.0
3478,3423311286,188.86,6.0
3479,3423313856,182.61,10.0
3480,3423313986,180.45,4.0
3481,3423310487,191.98,10.0
3482,3423313554,184.19,14.0
3483,3423312758,211.8,9.0
3484,3423310992,199.29,21.0
3485,3423313961,201.79,1.0
3486,3423312535,187.37,14.0
3487,3423311326,215.94,8.0
3488,3423311327,182.43,9.0
3489,3423313781,210.69,2.0
3490,3423311485,212.54,13.0
3491,3423311484,205.43,7.0
3492,3423311748,185.52,16.0
3493,3423313401,188.19,3.0
3494,3423313934,179.74,11.0
3495,3423313398,217.21,8.0
3496,3423311308,170.23,13.0
3497,3423313625,180.18,11.0
3498,3423310532,191.03,1.0
3499,3423312201,199.33,9.0
3500,3423313682,206.15,14.0
3501,3423312247,170.85,16.0
3502,3423310798,137.67,4.0
3503,3423311651,197.27,14.0
3504,3423312210,148.83,1.0
3505,3423312441,181.67,8.0
3506,3423312442,166.1,18.0
3507,3423311717,185.73,3.0
3508,3423314260,184.66,8.0
3509,3423314351,175.8,7.0
3510,3423314065,189.2,4.0
3511,3423313764,205.78,9.0
3512,3423312766,156.87,16.0
3513,3423314249,185.54,8.0
3514,3423311475,186.14,11.0
3515,3423311765,183.3,16.0
3516,3423310967,190.39,13.0
3517,3423310568,166.15,11.0
3518,3423314318,162.71,10.0
3519,3423314102,189.62,8.0
3520,3423311183,212.42,7.0
3521,3423311592,186.3,9.0
3522,3423310480,152.55,17.0
3523,3423312831,174.29,10.0
3524,3423313683,146.35,16.0
3525,3423311445,134.81,20.0
3526,3423314033,191.22,8.0
3527,3423311706,187.7,17.0
3528,3423312681,219.29,17.0
3529,3423313481,206.59,10.0
3530,3423314259,218.79,8.0
3531,3423311033,171.7,14.0
3532,3423310857,168.33,10.0
3533,3423313712,160.71,11.0
3534,3423312396,217.76,4.0
3535,3423312076,140.49,7.0
3536,3423311955,170.73,11.0
3537,3423313855,196.13,17.0
3538,3423311409,170.58,22.0
3539,3423310455,160.52,19.0
3540,3423312939,181.77,18.0
3541,3423310569,195.7,12.0
3542,3423311156,159.86,9.0
3543,3423312526,162.96,22.0
3544,3423314126,177.53,4.0
3545,3423313057,179.4,2.0
3546,3423314443,156.38,6.0
3547,3423314377,196.12,8.0
3548,3423311736,204.96,7.0
3549,3423313390,184.1,19.0
3550,3423314290,186.88,9.0
3551,3423311216,193.86,6.0
3552,3423313144,171.51,8.0
