work_year,job_title,job_category,salary_currency,salary,salary_in_usd,employee_residence,experience_level,employment_type,work_setting,company_location,company_size
2022,Data Analyst,Data Analysis,USD,150000,150000,United States,Mid-level,Full-time,In-person,United States,M
2022,Data Analyst,Data Analysis,USD,100000,100000,United States,Mid-level,Full-time,In-person,United States,M
2022,Data Engineer,Data Engineering,USD,120000,120000,United States,Mid-level,Full-time,In-person,United States,M
2022,Data Engineer,Data Engineering,USD,95000,95000,United States,Mid-level,Full-time,In-person,United States,M
2022,Data Engineer,Data Engineering,EUR,65000,68293,Spain,Senior,Full-time,In-person,Spain,M
2022,Data Engineer,Data Engineering,EUR,40000,42026,Spain,Senior,Full-time,In-person,Spain,M
2022,Data Engineer,Data Engineering,USD,191200,191200,United States,Senior,Full-time,In-person,United States,M
2022,Data Engineer,Data Engineering,USD,130000,130000,United States,Senior,Full-time,In-person,United States,M
2022,Data Engineer,Data Engineering,USD,191200,191200,United States,Senior,Full-time,In-person,United States,M
2022,Data Engineer,Data Engineering,USD,130000,130000,United States,Senior,Full-time,In-person,United States,M
2022,Machine Learning Research Engineer,Data Science and Research,EUR,63000,66192,Germany,Entry-level,Full-time,Hybrid,Germany,L
2022,Data Engineer,Data Engineering,USD,230000,230000,United States,Senior,Full-time,In-person,United States,L
2022,Data Engineer,Data Engineering,USD,154600,154600,United States,Senior,Full-time,In-person,United States,L
2022,Data Engineer,Data Engineering,USD,120000,120000,United States,Senior,Full-time,In-person,United States,M
2022,Data Engineer,Data Engineering,USD,95000,95000,United States,Senior,Full-time,In-person,United States,M
2022,Data Scientist,Data Science and Research,USD,140000,140000,United States,Senior,Full-time,In-person,United States,M
2022,Data Scientist,Data Science and Research,USD,120000,120000,United States,Senior,Full-time,In-person,United States,M
2022,Data Analyst,Data Analysis,USD,169000,169000,United States,Senior,Full-time,In-person,United States,M
2022,Data Analyst,Data Analysis,USD,110600,110600,United States,Senior,Full-time,In-person,United States,M
2022,Data Analyst,Data Analysis,USD,80000,80000,United States,Mid-level,Full-time,Remote,United States,L
2022,Data Engineer,Data Engineering,USD,185900,185900,United States,Senior,Full-time,In-person,United States,M
2022,Data Engineer,Data Engineering,USD,129300,129300,United States,Senior,Full-time,In-person,United States,M
2022,Analytics Engineer,Leadership and Management,USD,135000,135000,United States,Senior,Full-time,In-person,United States,M
2022,Analytics Engineer,Leadership and Management,USD,110000,110000,United States,Senior,Full-time,In-person,United States,M
2022,Data Analytics Manager,Leadership and Management,USD,155000,155000,United States,Mid-level,Full-time,In-person,United States,M
2022,Data Analytics Manager,Leadership and Management,USD,140000,140000,United States,Mid-level,Full-time,In-person,United States,M
2022,Data Engineer,Data Engineering,USD,205000,205000,United States,Senior,Full-time,Remote,United States,M
2022,Data Engineer,Data Engineering,USD,150000,150000,United States,Senior,Full-time,Remote,United States,M
2022,Data Engineer,Data Engineering,USD,179500,179500,United States,Senior,Full-time,In-person,United States,M
2022,Data Engineer,Data Engineering,USD,134000,134000,United States,Senior,Full-time,In-person,United States,M
2022,Data Scientist,Data Science and Research,USD,180000,180000,United States,Mid-level,Full-time,In-person,United States,M
2022,Data Scientist,Data Science and Research,USD,120000,120000,United States,Mid-level,Full-time,In-person,United States,M
2022,Data Scientist,Data Science and Research,USD,185900,185900,United States,Senior,Full-time,In-person,United States,M
2022,Data Scientist,Data Science and Research,USD,129300,129300,United States,Senior,Full-time,In-person,United States,M
2022,Data Scientist,Data Science and Research,USD,175000,175000,United States,Senior,Full-time,Remote,United States,M
2022,Data Scientist,Data Science and Research,USD,145000,145000,United States,Senior,Full-time,Remote,United States,M
2022,Data Architect,Data Architecture and Modeling,USD,235000,235000,United States,Senior,Full-time,Remote,United States,M
2022,Data Architect,Data Architecture and Modeling,USD,175000,175000,United States,Senior,Full-time,Remote,United States,M
2022,Data Science Consultant,Data Science and Research,EUR,26000,27317,Spain,Entry-level,Full-time,Hybrid,Spain,L
2022,Data Engineer,Data Engineering,USD,160000,160000,United States,Mid-level,Full-time,Remote,United States,M
2022,Data Engineer,Data Engineering,USD,90000,90000,United States,Mid-level,Full-time,Remote,United States,M
2022,Data Engineer,Data Engineering,EUR,65000,68293,Spain,Senior,Full-time,In-person,Spain,M
2022,Data Engineer,Data Engineering,EUR,35000,36773,Spain,Senior,Full-time,In-person,Spain,M
2022,Data Engineer,Data Engineering,USD,145000,145000,United States,Senior,Full-time,In-person,United States,M
2022,Data Engineer,Data Engineering,USD,115000,115000,United States,Senior,Full-time,In-person,United States,M
2022,Data Specialist,Data Management and Strategy,USD,165000,165000,United States,Mid-level,Full-time,In-person,United States,M
2022,Data Specialist,Data Management and Strategy,USD,135000,135000,United States,Mid-level,Full-time,In-person,United States,M
2022,Data Engineer,Data Engineering,USD,168400,168400,United States,Senior,Full-time,In-person,United States,M
2022,Data Engineer,Data Engineering,USD,105200,105200,United States,Senior,Full-time,In-person,United States,M
2022,Deep Learning Engineer,Machine Learning and AI,GBP,70000,86193,United Kingdom,Mid-level,Full-time,Remote,United Kingdom,M
2022,Deep Learning Engineer,Machine Learning and AI,GBP,40000,49253,United Kingdom,Mid-level,Full-time,Remote,United Kingdom,M
2022,Data Engineer,Data Engineering,USD,200000,200000,United States,Senior,Full-time,In-person,United States,M
2022,Data Engineer,Data Engineering,USD,160000,160000,United States,Senior,Full-time,In-person,United States,M
2022,Data Scientist,Data Science and Research,EUR,45000,47280,Spain,Senior,Full-time,In-person,Spain,M
2022,Data Scientist,Data Science and Research,EUR,36000,37824,Spain,Senior,Full-time,In-person,Spain,M
2022,Data Scientist,Data Science and Research,USD,198800,198800,United States,Senior,Full-time,In-person,United States,M
2022,Data Scientist,Data Science and Research,USD,122600,122600,United States,Senior,Full-time,In-person,United States,M
2022,Machine Learning Engineer,Machine Learning and AI,USD,100000,100000,Iran,Entry-level,Freelance,Remote,Iran,M
2022,BI Data Analyst,Data Analysis,EUR,100000,105066,France,Mid-level,Full-time,Hybrid,France,M
2022,Data Analyst,Data Analysis,USD,130000,130000,United States,Senior,Full-time,In-person,United States,M
2022,Data Analyst,Data Analysis,USD,100000,100000,United States,Senior,Full-time,In-person,United States,M
2022,Analytics Engineer,Leadership and Management,GBP,85000,104663,United Kingdom,Mid-level,Full-time,In-person,United Kingdom,M
2022,Analytics Engineer,Leadership and Management,GBP,60000,73880,United Kingdom,Mid-level,Full-time,In-person,United Kingdom,M
2022,Data Engineer,Data Engineering,USD,125000,125000,United States,Senior,Full-time,Remote,United States,M
2022,Data Engineer,Data Engineering,USD,110000,110000,United States,Senior,Full-time,Remote,United States,M
2022,Data Analyst,Data Analysis,USD,165000,165000,United States,Mid-level,Full-time,In-person,United States,M
2022,Data Analyst,Data Analysis,USD,124000,124000,United States,Mid-level,Full-time,In-person,United States,M
2022,Data Scientist,Data Science and Research,USD,148000,148000,United States,Senior,Full-time,Remote,United States,M
2022,Data Scientist,Data Science and Research,USD,107000,107000,United States,Senior,Full-time,Remote,United States,M
2022,Data Analyst,Data Analysis,USD,150000,150000,United States,Mid-level,Full-time,In-person,United States,M
2022,Data Analyst,Data Analysis,USD,100000,100000,United States,Mid-level,Full-time,In-person,United States,M
2022,Data Engineer,Data Engineering,USD,160000,160000,United States,Entry-level,Full-time,In-person,United States,M
2022,Data Engineer,Data Engineering,USD,135000,135000,United States,Entry-level,Full-time,In-person,United States,M
2022,Data Engineer,Data Engineering,USD,120000,120000,United States,Mid-level,Full-time,In-person,United States,M
2022,Data Engineer,Data Engineering,USD,95000,95000,United States,Mid-level,Full-time,In-person,United States,M
2022,Data Engineer,Data Engineering,USD,153600,153600,United States,Senior,Full-time,In-person,United States,M
2022,Data Engineer,Data Engineering,USD,106800,106800,United States,Senior,Full-time,In-person,United States,M
2022,Data Analyst,Data Analysis,USD,100000,100000,Canada,Mid-level,Full-time,In-person,Canada,M
2022,Data Analyst,Data Analysis,USD,65000,65000,Canada,Mid-level,Full-time,In-person,Canada,M
2022,Data Engineer,Data Engineering,USD,120000,120000,United States,Mid-level,Full-time,In-person,United States,M
2022,Data Engineer,Data Engineering,USD,95000,95000,United States,Mid-level,Full-time,In-person,United States,M
2022,Data Engineer,Data Engineering,EUR,60000,63040,Portugal,Senior,Full-time,In-person,Portugal,M
2022,Data Engineer,Data Engineering,EUR,35000,36773,Portugal,Senior,Full-time,In-person,Portugal,M
2022,Data Engineer,Data Engineering,USD,310000,310000,United States,Executive,Full-time,Remote,United States,M
2022,Data Engineer,Data Engineering,USD,239000,239000,United States,Executive,Full-time,Remote,United States,M
2022,Data Science Manager,Data Science and Research,USD,299500,299500,United States,Senior,Full-time,In-person,United States,M
2022,Data Science Manager,Data Science and Research,USD,245100,245100,United States,Senior,Full-time,In-person,United States,M
2022,Data Scientist,Data Science and Research,USD,168000,168000,United States,Senior,Full-time,Remote,United States,M
2022,Data Scientist,Data Science and Research,USD,130000,130000,United States,Senior,Full-time,Remote,United States,M
2022,Data Scientist,Data Science and Research,USD,136000,136000,United States,Senior,Full-time,Remote,United States,M
2022,Data Scientist,Data Science and Research,USD,104000,104000,United States,Senior,Full-time,Remote,United States,M
2022,Data Engineer,Data Engineering,USD,161000,161000,United States,Mid-level,Full-time,Remote,United States,M
2022,Data Engineer,Data Engineering,USD,118000,118000,United States,Mid-level,Full-time,Remote,United States,M
2022,Applied Scientist,Data Science and Research,USD,205000,205000,United States,Senior,Full-time,Remote,United States,M
2022,Applied Scientist,Data Science and Research,USD,184000,184000,United States,Senior,Full-time,Remote,United States,M
2022,Data Scientist,Data Science and Research,USD,185900,185900,United States,Senior,Full-time,In-person,United States,M
2022,Data Scientist,Data Science and Research,USD,129300,129300,United States,Senior,Full-time,In-person,United States,M
2022,Data Science Manager,Data Science and Research,USD,247500,247500,United States,Senior,Full-time,In-person,United States,M
2022,Data Science Manager,Data Science and Research,USD,172200,172200,United States,Senior,Full-time,In-person,United States,M
2022,Data Management Specialist,Data Management and Strategy,EUR,65000,68293,Italy,Senior,Full-time,In-person,Italy,L
2022,Data Analyst,Data Analysis,USD,177000,177000,United States,Senior,Full-time,In-person,United States,M
2022,Data Analyst,Data Analysis,USD,131000,131000,United States,Senior,Full-time,In-person,United States,M
2022,Applied Scientist,Data Science and Research,USD,205000,205000,United States,Senior,Full-time,Remote,United States,M
2022,Applied Scientist,Data Science and Research,USD,184000,184000,United States,Senior,Full-time,Remote,United States,M
2022,Data Engineer,Data Engineering,USD,146000,146000,United States,Senior,Full-time,In-person,United States,M
2022,Data Engineer,Data Engineering,USD,102000,102000,United States,Senior,Full-time,In-person,United States,M
2022,Data Analyst,Data Analysis,USD,169000,169000,United States,Senior,Full-time,In-person,United States,M
2022,Data Analyst,Data Analysis,USD,110600,110600,United States,Senior,Full-time,In-person,United States,M
2022,Applied Scientist,Data Science and Research,USD,230000,230000,United States,Senior,Full-time,Remote,United States,M
2022,Applied Scientist,Data Science and Research,USD,196000,196000,United States,Senior,Full-time,Remote,United States,M
2022,Data Engineer,Data Engineering,USD,135000,135000,United States,Senior,Full-time,In-person,United States,M
2022,Data Engineer,Data Engineering,USD,100000,100000,United States,Senior,Full-time,In-person,United States,M
2022,Data Engineer,Data Engineering,USD,80000,80000,United States,Mid-level,Full-time,In-person,United States,M
2022,Data Engineer,Data Engineering,USD,65000,65000,United States,Mid-level,Full-time,In-person,United States,M
2022,Data Engineer,Data Engineering,USD,135000,135000,United States,Senior,Full-time,In-person,United States,M
2022,Data Engineer,Data Engineering,USD,100000,100000,United States,Senior,Full-time,In-person,United States,M
2022,Data Engineer,Data Engineering,GBP,50000,61566,United Kingdom,Senior,Full-time,Remote,United Kingdom,M
2022,Data Engineer,Data Engineering,GBP,35000,43096,United Kingdom,Senior,Full-time,Remote,United Kingdom,M
2022,Data Engineer,Data Engineering,USD,175000,175000,United States,Mid-level,Full-time,Remote,United States,M
2022,Data Engineer,Data Engineering,USD,135000,135000,United States,Mid-level,Full-time,Remote,United States,M
2022,Data Scientist,Data Science and Research,USD,80000,80000,United States,Entry-level,Full-time,In-person,United States,M
2022,Data Engineer,Data Engineering,USD,231250,231250,United States,Senior,Full-time,Remote,United States,M
2022,Data Engineer,Data Engineering,USD,138750,138750,United States,Senior,Full-time,Remote,United States,M
2022,Analytics Engineer,Leadership and Management,USD,193750,193750,United States,Senior,Full-time,Remote,United States,M
2022,Analytics Engineer,Leadership and Management,USD,116250,116250,United States,Senior,Full-time,Remote,United States,M
2022,Data Engineer,Data Engineering,USD,231250,231250,United States,Senior,Full-time,Remote,United States,M
2022,Data Engineer,Data Engineering,USD,138750,138750,United States,Senior,Full-time,Remote,United States,M
2022,Analytics Engineer,Leadership and Management,USD,231250,231250,United States,Senior,Full-time,Remote,United States,M
2022,Analytics Engineer,Leadership and Management,USD,138750,138750,United States,Senior,Full-time,Remote,United States,M
2022,Analytics Engineer,Leadership and Management,USD,231250,231250,United States,Senior,Full-time,Remote,United States,M
2022,Analytics Engineer,Leadership and Management,USD,138750,138750,United States,Senior,Full-time,Remote,United States,M
2022,Data Engineer,Data Engineering,USD,193750,193750,United States,Senior,Full-time,Remote,United States,M
2022,Data Engineer,Data Engineering,USD,116250,116250,United States,Senior,Full-time,Remote,United States,M
2022,Data Scientist,Data Science and Research,USD,208000,208000,United States,Senior,Full-time,Remote,United States,M
2022,Data Scientist,Data Science and Research,USD,127000,127000,United States,Senior,Full-time,Remote,United States,M
2022,Research Scientist,Data Science and Research,USD,300000,300000,United States,Senior,Full-time,Remote,United States,M
2022,Research Scientist,Data Science and Research,USD,196000,196000,United States,Senior,Full-time,Remote,United States,M
2022,Machine Learning Engineer,Machine Learning and AI,USD,204500,204500,United States,Senior,Full-time,In-person,United States,M
2022,Machine Learning Engineer,Machine Learning and AI,USD,142200,142200,United States,Senior,Full-time,In-person,United States,M
2021,Autonomous Vehicle Technician,Machine Learning and AI,USD,45555,45555,American Samoa,Mid-level,Freelance,Hybrid,Bahamas,M
2022,Data Engineer,Data Engineering,USD,185900,185900,United States,Senior,Full-time,In-person,United States,M
2022,Data Engineer,Data Engineering,USD,129300,129300,United States,Senior,Full-time,In-person,United States,M
2022,Data Scientist,Data Science and Research,EUR,45000,47280,Spain,Senior,Full-time,In-person,Spain,M
2022,Data Scientist,Data Science and Research,EUR,36000,37824,Spain,Senior,Full-time,In-person,Spain,M
2022,Machine Learning Engineer,Machine Learning and AI,USD,204500,204500,United States,Senior,Full-time,In-person,United States,M
2022,Machine Learning Engineer,Machine Learning and AI,USD,142200,142200,United States,Senior,Full-time,In-person,United States,M
2022,Data Scientist,Data Science and Research,USD,205000,205000,United States,Senior,Full-time,Remote,United States,M
2022,Data Scientist,Data Science and Research,USD,185000,185000,United States,Senior,Full-time,Remote,United States,M
2022,Data Scientist,Data Science and Research,USD,185900,185900,United States,Senior,Full-time,In-person,United States,M
2022,Data Scientist,Data Science and Research,USD,129300,129300,United States,Senior,Full-time,In-person,United States,M
2022,Machine Learning Engineer,Machine Learning and AI,USD,247500,247500,United States,Senior,Full-time,In-person,United States,M
2022,Machine Learning Engineer,Machine Learning and AI,USD,172200,172200,United States,Senior,Full-time,In-person,United States,M
2022,Data Engineer,Data Engineering,USD,160000,160000,United States,Entry-level,Full-time,In-person,United States,M
2022,Data Engineer,Data Engineering,USD,135000,135000,United States,Entry-level,Full-time,In-person,United States,M
2022,Data Analyst,Data Analysis,USD,150000,150000,United States,Mid-level,Full-time,In-person,United States,M
2022,Data Analyst,Data Analysis,USD,100000,100000,United States,Mid-level,Full-time,In-person,United States,M
2022,Data Analyst,Data Analysis,USD,110000,110000,United States,Senior,Full-time,In-person,United States,M
2022,Data Analyst,Data Analysis,USD,95000,95000,United States,Senior,Full-time,In-person,United States,M
2022,Data Scientist,Data Science and Research,USD,185900,185900,United States,Senior,Full-time,In-person,United States,M
2022,Data Scientist,Data Science and Research,USD,129300,129300,United States,Senior,Full-time,In-person,United States,M
2022,Applied Scientist,Data Science and Research,USD,205000,205000,United States,Senior,Full-time,Remote,United States,M
2022,Applied Scientist,Data Science and Research,USD,184000,184000,United States,Senior,Full-time,Remote,United States,M
2022,Data Science Tech Lead,Data Science and Research,USD,375000,375000,United States,Senior,Full-time,Hybrid,United States,L
2022,Data Engineer,Data Engineering,USD,191200,191200,United States,Senior,Full-time,In-person,United States,M
2022,Data Engineer,Data Engineering,USD,130000,130000,United States,Senior,Full-time,In-person,United States,M
2022,Data Scientist,Data Science and Research,USD,225000,225000,United States,Senior,Full-time,In-person,United States,M
2022,Data Scientist,Data Science and Research,USD,156400,156400,United States,Senior,Full-time,In-person,United States,M
2022,Data Analyst,Data Analysis,USD,169000,169000,United States,Senior,Full-time,In-person,United States,M
2022,Data Analyst,Data Analysis,USD,110600,110600,United States,Senior,Full-time,In-person,United States,M
2022,Machine Learning Engineer,Machine Learning and AI,USD,204500,204500,United States,Senior,Full-time,In-person,United States,M
2022,Machine Learning Engineer,Machine Learning and AI,USD,142200,142200,United States,Senior,Full-time,In-person,United States,M
2022,Machine Learning Engineer,Machine Learning and AI,GBP,85000,104663,United Kingdom,Mid-level,Full-time,In-person,United Kingdom,M
2022,Machine Learning Engineer,Machine Learning and AI,GBP,65000,80036,United Kingdom,Mid-level,Full-time,In-person,United Kingdom,M
2022,Data Scientist,Data Science and Research,USD,185900,185900,United States,Senior,Full-time,In-person,United States,M
2022,Data Scientist,Data Science and Research,USD,129300,129300,United States,Senior,Full-time,In-person,United States,M
2022,Data Scientist,Data Science and Research,USD,140700,140700,United States,Senior,Full-time,In-person,United States,M
2022,Data Scientist,Data Science and Research,USD,93800,93800,United States,Senior,Full-time,In-person,United States,M
2022,Data Scientist,Data Science and Research,USD,350000,350000,United States,Senior,Full-time,Remote,United States,M
2022,Data Scientist,Data Science and Research,USD,135000,135000,United States,Senior,Full-time,Remote,United States,M
2022,Data Analyst,Data Analysis,USD,115934,115934,United States,Senior,Full-time,Remote,United States,M
2022,Data Analyst,Data Analysis,USD,81666,81666,United States,Senior,Full-time,Remote,United States,M
2022,Machine Learning Engineer,Machine Learning and AI,CHF,100000,104697,Switzerland,Mid-level,Full-time,Remote,Switzerland,L
2022,Machine Learning Developer,Machine Learning and AI,USD,33000,33000,Italy,Entry-level,Full-time,Remote,Germany,S
2022,Machine Learning Scientist,Machine Learning and AI,EUR,33000,34672,Italy,Entry-level,Full-time,Remote,Germany,S
2022,Machine Learning Engineer,Machine Learning and AI,USD,201000,201000,United States,Senior,Full-time,In-person,United States,M
2022,Machine Learning Engineer,Machine Learning and AI,USD,119000,119000,United States,Senior,Full-time,In-person,United States,M
2022,Data Engineer,Data Engineering,USD,175000,175000,United States,Senior,Full-time,Remote,United States,M
2022,Data Engineer,Data Engineering,USD,150000,150000,United States,Senior,Full-time,Remote,United States,M
2022,Data Analyst,Data Analysis,USD,154560,154560,United States,Senior,Full-time,In-person,United States,M
2022,Data Analyst,Data Analysis,USD,123648,123648,United States,Senior,Full-time,In-person,United States,M
2022,Data Analyst,Data Analysis,USD,130000,130000,United States,Senior,Full-time,In-person,United States,M
2022,Data Analyst,Data Analysis,USD,100000,100000,United States,Senior,Full-time,In-person,United States,M
2022,Data Engineer,Data Engineering,USD,170000,170000,United States,Mid-level,Full-time,In-person,United States,M
2022,Data Engineer,Data Engineering,USD,145000,145000,United States,Mid-level,Full-time,In-person,United States,M
2022,Data Engineer,Data Engineering,USD,135000,135000,United States,Senior,Full-time,Remote,United States,M
2022,Data Engineer,Data Engineering,USD,100000,100000,United States,Senior,Full-time,Remote,United States,M
2022,Data Scientist,Data Science and Research,USD,247500,247500,United States,Senior,Full-time,In-person,United States,M
2022,Data Scientist,Data Science and Research,USD,172200,172200,United States,Senior,Full-time,In-person,United States,M
2022,Data Scientist,Data Science and Research,USD,177500,177500,United States,Senior,Full-time,Remote,United States,M
2022,Data Scientist,Data Science and Research,USD,134000,134000,United States,Senior,Full-time,Remote,United States,M
2022,Data Scientist,Data Science and Research,USD,185900,185900,United States,Senior,Full-time,In-person,United States,M
2022,Data Scientist,Data Science and Research,USD,129300,129300,United States,Senior,Full-time,In-person,United States,M
2022,Data Architect,Data Architecture and Modeling,USD,192564,192564,United States,Senior,Full-time,Remote,United States,M
2022,Data Architect,Data Architecture and Modeling,USD,144854,144854,United States,Senior,Full-time,Remote,United States,M
2022,Data Analyst,Data Analysis,USD,130000,130000,United States,Senior,Full-time,In-person,United States,M
2022,Data Analyst,Data Analysis,USD,105000,105000,United States,Senior,Full-time,In-person,United States,M
2022,Data Engineer,Data Engineering,USD,179305,179305,United States,Senior,Full-time,Remote,United States,M
2022,Data Engineer,Data Engineering,USD,142127,142127,United States,Senior,Full-time,Remote,United States,M
2022,Data Engineer,Data Engineering,USD,315000,315000,United States,Senior,Full-time,Remote,United States,M
2022,Data Engineer,Data Engineering,USD,225000,225000,United States,Senior,Full-time,Remote,United States,M
2022,Data Scientist,Data Science and Research,USD,243900,243900,United States,Senior,Full-time,Remote,United States,M
2022,Data Scientist,Data Science and Research,USD,156600,156600,United States,Senior,Full-time,Remote,United States,M
2022,Data Analyst,Data Analysis,USD,206000,206000,United States,Mid-level,Full-time,In-person,United States,M
2022,Data Analyst,Data Analysis,USD,160000,160000,United States,Mid-level,Full-time,In-person,United States,M
2022,Data Analyst,Data Analysis,USD,109000,109000,United States,Mid-level,Full-time,In-person,United States,M
2022,Data Analyst,Data Analysis,USD,79000,79000,United States,Mid-level,Full-time,In-person,United States,M
2022,Data Analyst,Data Analysis,USD,160000,160000,United States,Mid-level,Full-time,In-person,United States,M
2022,Data Analyst,Data Analysis,USD,109000,109000,United States,Mid-level,Full-time,In-person,United States,M
2022,Data Scientist Lead,Data Science and Research,EUR,85000,89306,Austria,Mid-level,Full-time,Hybrid,Austria,L
2022,Data Engineer,Data Engineering,USD,182500,182500,United States,Senior,Full-time,Remote,United States,M
2022,Data Engineer,Data Engineering,USD,128500,128500,United States,Senior,Full-time,Remote,United States,M
2022,Data Engineer,Data Engineering,USD,160000,160000,United States,Mid-level,Full-time,Remote,United States,M
2022,Data Engineer,Data Engineering,USD,90000,90000,United States,Mid-level,Full-time,Remote,United States,M
2022,Data Manager,Leadership and Management,USD,77300,77300,United States,Entry-level,Full-time,Remote,United States,M
2022,Data Manager,Leadership and Management,USD,45600,45600,United States,Entry-level,Full-time,Remote,United States,M
2022,Data Analyst,Data Analysis,USD,127000,127000,United States,Senior,Full-time,Remote,United States,M
2022,Data Analyst,Data Analysis,USD,110000,110000,United States,Senior,Full-time,Remote,United States,M
2022,Data Architect,Data Architecture and Modeling,USD,210000,210000,United States,Senior,Full-time,Remote,United States,M
2022,Data Architect,Data Architecture and Modeling,USD,136000,136000,United States,Senior,Full-time,Remote,United States,M
2022,Data Engineer,Data Engineering,USD,170000,170000,United States,Senior,Full-time,Remote,United States,M
2022,Data Engineer,Data Engineering,USD,140000,140000,United States,Senior,Full-time,Remote,United States,M
2022,Data Engineer,Data Engineering,USD,247500,247500,United States,Senior,Full-time,In-person,United States,M
2022,Data Engineer,Data Engineering,USD,172200,172200,United States,Senior,Full-time,In-person,United States,M
2022,Data Engineer,Data Engineering,USD,225000,225000,United States,Senior,Full-time,In-person,United States,M
2022,Data Engineer,Data Engineering,USD,184100,184100,United States,Senior,Full-time,In-person,United States,M
2022,Machine Learning Engineer,Machine Learning and AI,USD,130000,130000,United States,Mid-level,Full-time,In-person,United States,M
2022,Machine Learning Engineer,Machine Learning and AI,USD,90000,90000,United States,Mid-level,Full-time,In-person,United States,M
2022,Data Scientist,Data Science and Research,USD,120000,120000,United States,Mid-level,Full-time,Remote,United States,M
2022,Data Scientist,Data Science and Research,USD,100000,100000,United States,Mid-level,Full-time,Remote,United States,M
2022,Data Scientist,Data Science and Research,USD,85000,85000,United States,Mid-level,Full-time,Remote,United States,M
2022,Data Scientist,Data Science and Research,USD,78000,78000,United States,Mid-level,Full-time,Remote,United States,M
2022,Data Engineer,Data Engineering,USD,161000,161000,United States,Senior,Full-time,Remote,United States,M
2022,Data Engineer,Data Engineering,USD,110000,110000,United States,Senior,Full-time,Remote,United States,M
2022,Data Scientist,Data Science and Research,USD,136000,136000,United States,Senior,Full-time,Remote,United States,M
2022,Data Scientist,Data Science and Research,USD,104000,104000,United States,Senior,Full-time,Remote,United States,M
2022,Data Scientist,Data Science and Research,EUR,45000,47280,Spain,Senior,Full-time,In-person,Spain,M
2022,Data Scientist,Data Science and Research,EUR,36000,37824,Spain,Senior,Full-time,In-person,Spain,M
2022,Head of Data,Leadership and Management,USD,205000,205000,United States,Executive,Full-time,In-person,United States,M
2022,Head of Data,Leadership and Management,USD,160000,160000,United States,Executive,Full-time,In-person,United States,M
2022,Data Analyst,Data Analysis,USD,169000,169000,United States,Senior,Full-time,In-person,United States,M
2022,Data Analyst,Data Analysis,USD,110600,110600,United States,Senior,Full-time,In-person,United States,M
2022,Data Engineer,Data Engineering,GBP,50000,61566,United Kingdom,Entry-level,Full-time,Remote,United Kingdom,M
2022,Data Engineer,Data Engineering,GBP,40000,49253,United Kingdom,Entry-level,Full-time,Remote,United Kingdom,M
2022,Data Engineer,Data Engineering,USD,160000,160000,United States,Senior,Full-time,In-person,United States,M
2022,Data Engineer,Data Engineering,USD,130000,130000,United States,Senior,Full-time,In-person,United States,M
2022,Data Scientist,Data Science and Research,USD,245000,245000,United States,Senior,Full-time,In-person,United States,M
2022,Data Scientist,Data Science and Research,USD,180000,180000,United States,Senior,Full-time,In-person,United States,M
2022,Data Engineer,Data Engineering,USD,135000,135000,United States,Senior,Full-time,In-person,United States,M
2022,Data Engineer,Data Engineering,USD,100000,100000,United States,Senior,Full-time,In-person,United States,M
2022,Data Engineer,Data Engineering,USD,220000,220000,United States,Senior,Full-time,In-person,United States,M
2022,Data Engineer,Data Engineering,USD,150000,150000,United States,Senior,Full-time,In-person,United States,M
2022,Data Scientist,Data Science and Research,USD,198440,198440,United States,Senior,Full-time,In-person,United States,L
2022,Data Scientist,Data Science and Research,USD,144000,144000,United States,Senior,Full-time,In-person,United States,L
2022,Data Engineer,Data Engineering,USD,240000,240000,United States,Senior,Full-time,In-person,United States,M
2022,Data Engineer,Data Engineering,USD,170000,170000,United States,Senior,Full-time,In-person,United States,M
2022,Data Scientist,Data Science and Research,USD,198440,198440,United States,Senior,Full-time,In-person,United States,M
2022,Data Scientist,Data Science and Research,USD,144000,144000,United States,Senior,Full-time,In-person,United States,M
2022,Data Analyst,Data Analysis,USD,150000,150000,United States,Mid-level,Full-time,Remote,United States,M
2022,Data Analyst,Data Analysis,USD,100000,100000,United States,Mid-level,Full-time,Remote,United States,M
2022,Data Analyst,Data Analysis,USD,120000,120000,United States,Senior,Full-time,In-person,United States,M
2022,Data Analyst,Data Analysis,USD,95000,95000,United States,Senior,Full-time,In-person,United States,M
2022,Data Scientist,Data Science and Research,GBP,47000,57872,United Kingdom,Mid-level,Full-time,Hybrid,United Kingdom,M
2022,Data Analyst,Data Analysis,USD,64000,64000,United States,Entry-level,Full-time,Remote,United States,L
2022,Data Scientist,Data Science and Research,EUR,38000,39925,France,Entry-level,Full-time,Hybrid,France,L
2022,Machine Learning Engineer,Machine Learning and AI,USD,187200,187200,Canada,Senior,Full-time,Remote,Canada,M
2022,Machine Learning Engineer,Machine Learning and AI,USD,116100,116100,Canada,Senior,Full-time,Remote,Canada,M
2022,Data Analyst,Data Analysis,USD,150000,150000,United States,Senior,Full-time,In-person,United States,M
2022,Data Analyst,Data Analysis,USD,127000,127000,United States,Senior,Full-time,In-person,United States,M
2022,Data Engineer,Data Engineering,USD,275000,275000,United States,Senior,Full-time,Remote,United States,M
2022,Data Engineer,Data Engineering,USD,166000,166000,United States,Senior,Full-time,Remote,United States,M
2022,Data Scientist,Data Science and Research,USD,159699,159699,United States,Senior,Full-time,In-person,United States,M
